"HAFAS_ID";"RMV_ID";"DHID";"HST_NAME";"NAME_FAHRPLAN";"X_GK3_WERT";"Y_GK3_WERT";"X_WGS84";"Y_WGS84";"LNO";"IST_BAHNHOF";"GUELTIG_AB";"GUELTIG_BIS";"VERBUND_1_ISTGLEICH_RMV";"LAND";"RP";"LANDKREIS";"GEMEINDENAME";"ORTSTEILNAME";"AGS_LAND";"AGS_RP";"AGS_LK";"AGS_G";"AGS_OT"
"3024896";"24896";"de:06432:24896";"Lagerstraße/Industriestraße";"Dieburg Lagerstraße/Industriestraße";"3489249";"5529878";"8,84930231632854";"49,9052407589867";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024821";"24821";"de:06432:24821";"Landratsamt";"Dieburg Landratsamt";"3488317";"5529341";"8,83634475815405";"49,9003953131379";"DADLAND";"0";"13.12.2015";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024013";"24013";"de:06432:24013";"Liebigstraße";"Dieburg Liebigstraße";"3489648";"5530940";"8,8548280347549";"49,9147957859914";"DADLAND";"0";"09.04.2018";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024835";"24835";"de:06432:24835";"Marienplatz";"Dieburg Marienplatz";"3488827";"5529477";"8,84343951987367";"49,9016277924889";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3008457";"8457";"de:06432:8457";"Marktplatz";"Dieburg Marktplatz";"3488433";"5529111";"8,83796626289453";"49,8983297412091";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024927";"24927";"de:06432:24927";"Moret";"Dieburg Moret";"3483470";"5529445";"8,76887501477532";"49,901215858871";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024869";"24869";"de:06432:24869";"Nordring";"Dieburg Nordring";"3490111";"5530809";"8,86127783053402";"49,9136258785359";"DADLAND";"0";"13.12.2015";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024904";"24904";"de:06432:24904";"Nordring/Lagerstraße";"Dieburg Nordring/Lagerstraße";"3490089";"5530833";"8,86097091044215";"49,9138412867252";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024899";"24899";"de:06432:24899";"Nordring/Liebigstraße";"Dieburg Nordring/Liebigstraße";"3489649";"5530932";"8,85484217289602";"49,9147238789381";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024922";"24922";"de:06432:24922";"Reitanlage";"Dieburg Reitanlage";"3487539";"5530081";"8,82549185359949";"49,9070325946573";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024853";"24853";"de:06432:24853";"Rheingaustraße/Grenzstraße";"Dieburg Rheingaustraße/Grenzstraße";"3487781";"5528428";"8,82891308302649";"49,8921761961634";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3016021";"16021";"de:06432:16021";"Römerhalle";"Dieburg Römerhalle";"3488736";"5528947";"8,84218833686438";"49,8968610805268";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3015988";"15988";"de:06432:15988";"Schlossgarten";"Dieburg Schlossgarten";"3488337";"5528871";"8,83663735082985";"49,8961701369118";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024854";"24854";"de:06432:24854";"Schlossgartenhalle";"Dieburg Schlossgartenhalle";"3488491";"5528497";"8,83879185103994";"49,8928106496981";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024509";"24509";"de:06432:24509";"Schützenhaus";"Dieburg Schützenhaus";"3488245";"5531263";"8,83528397702527";"49,9176737395194";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024841";"24841";"de:06432:24841";"Schweriner Straße";"Dieburg Schweriner Straße";"3487428";"5529449";"8,82396723482517";"49,9013482377018";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024963";"24963";"de:06432:24963";"Waldstraße";"Dieburg Waldstraße";"3487676";"5528703";"8,82744305132741";"49,8946464462457";"DADLAND";"0";"10.12.2017";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024851";"24851";"de:06432:24851";"Waldstraße/Ahornweg";"Dieburg Waldstraße/Ahornweg";"3487287";"5528540";"8,82203456953493";"49,8931728304245";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024852";"24852";"de:06432:24852";"Waldstraße/AubergenvillerAllee";"Dieburg Waldstraße/Aubergenviller Allee";"3487655";"5528695";"8,82715104272697";"49,8945740879965";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3024930";"24930";"de:06432:24930";"Zentturmstraße";"Dieburg Zentturmstraße";"3488673";"5528997";"8,84131003400229";"49,8973094173297";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Dieburg";"Dieburg";"06";"4";"32";"004";"000"
"3011487";"11487";"de:06432:11487";"Bahnhof";"Eppertshausen Bahnhof";"3488775";"5534310";"8,84257484469626";"49,9450780593001";"DADLAND";"1";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Eppertshausen";"Eppertshausen";"06";"4";"32";"005";"000"
"3008451";"8451";"de:06432:8451";"Mitte";"Eppertshausen Mitte";"3488820";"5534504";"8,84319614098826";"49,9468230615271";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Eppertshausen";"Eppertshausen";"06";"4";"32";"005";"000"
"3008450";"8450";"de:06432:8450";"Nord";"Eppertshausen Nord";"3488610";"5534942";"8,84025736532339";"49,9507569208241";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Eppertshausen";"Eppertshausen";"06";"4";"32";"005";"000"
"3024722";"24722";"de:06432:24722";"Ost";"Eppertshausen Ost";"3489758";"5534619";"8,85626167500025";"49,9478738277562";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Eppertshausen";"Eppertshausen";"06";"4";"32";"005";"000"
"3008452";"8452";"de:06432:8452";"Süd";"Eppertshausen Süd";"3489258";"5534159";"8,84930816946004";"49,9437293941187";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Eppertshausen";"Eppertshausen";"06";"4";"32";"005";"000"
"3004793";"4793";"de:06432:4793";"Abzweig Erzhausen";"Erzhausen Abzweig Erzhausen";"3476370";"5534700";"8,66972729393585";"49,9482219494527";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Erzhausen";"Erzhausen";"06";"4";"32";"006";"000"
"3017571";"17571";"de:06432:17571";"Am Ohlenberg";"Erzhausen Am Ohlenberg";"3473765";"5534398";"8,63345348582082";"49,9453980443552";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Erzhausen";"Erzhausen";"06";"4";"32";"006";"000"
"3004792";"4792";"de:06432:4792";"Bahnhof";"Erzhausen Bahnhof";"3475016";"5535032";"8,65084101045382";"49,9511516041026";"DADLAND";"1";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Erzhausen";"Erzhausen";"06";"4";"32";"006";"000"
"3024310";"24310";"de:06432:24310";"Hessenplatz";"Erzhausen Hessenplatz";"3474141";"5535142";"8,63864187425088";"49,9521032699273";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Erzhausen";"Erzhausen";"06";"4";"32";"006";"000"
"3024943";"24943";"de:06432:24943";"Langener Straße";"Erzhausen Langener Straße";"3474489";"5535063";"8,64349603721993";"49,9514080100095";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Erzhausen";"Erzhausen";"06";"4";"32";"006";"000"
"3024418";"24418";"de:06432:24418";"Lessingstraße";"Erzhausen Lessingstraße";"3473855";"5535165";"8,63465527623621";"49,9522975868161";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Erzhausen";"Erzhausen";"06";"4";"32";"006";"000"
"3024078";"24078";"de:06432:24078";"Mitte";"Fischbachtal-Billings Mitte";"3485188";"5513309";"8,79340517399322";"49,7561877176924";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Billings";"06";"4";"32";"007";"010"
"3024421";"24421";"de:06432:24421";"Waldstraße";"Fischbachtal-Lichtenberg Waldstraße";"3486079";"5515069";"8,80570715899746";"49,7720327803522";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Lichtenberg";"06";"4";"32";"007";"020"
"3024953";"24953";"de:06432:24953";"Alte Schule";"Fischbachtal-Meßbach Alte Schule";"3486243";"5512627";"8,8080702423627";"49,7500811068901";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Meßbach";"06";"4";"32";"007";"030"
"3024452";"24452";"de:06432:24452";"Abzweig Meßbach";"Fischbachtal-Niedernhausen Abzweig Meßbach";"3486038";"5514160";"8,80517064158411";"49,7638592304368";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Niedernhausen";"06";"4";"32";"007";"040"
"3024480";"24480";"de:06432:24480";"Linde";"Fischbachtal-Niedernhausen Linde";"3486631";"5514814";"8,81337890981277";"49,7697526915652";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Niedernhausen";"06";"4";"32";"007";"040"
"3024947";"24947";"de:06432:24947";"Linde Platz 3";"Fischbachtal-Niedernhausen Linde Platz 3";"3486638";"5514774";"8,81347745607708";"49,7693932171829";"DADLAND";"0";"29.08.2019";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Niedernhausen";"06";"4";"32";"007";"040"
"3024478";"24478";"de:06432:24478";"Schnurrgasse";"Fischbachtal-Niedernhausen Schnurrgasse";"3486847";"5515397";"8,81635758996982";"49,7749990757703";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Niedernhausen";"06";"4";"32";"007";"040"
"3024731";"24731";"de:06432:24731";"Schwimmbad";"Fischbachtal-Niedernhausen Schwimmbad";"3486523";"5515788";"8,81184591533596";"49,7785072658684";"DADLAND";"0";"10.05.2010";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Niedernhausen";"06";"4";"32";"007";"040"
"3024951";"24951";"de:06432:24951";"Am Lohberg";"Fischbachtal-Nonrod Am Lohberg";"3487108";"5513177";"8,82005470371001";"49,7550452365399";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Nonrod";"06";"4";"32";"007";"050"
"3024952";"24952";"de:06432:24952";"Professor-Zutt-Weg";"Fischbachtal-Nonrod Professor-Zutt-Weg";"3487038";"5513251";"8,81908082190849";"49,7557090469741";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Nonrod";"06";"4";"32";"007";"050"
"3024798";"24798";"de:06432:24798";"Tränkwald";"Fischbachtal-Nonrod Tränkwald";"3486991";"5513563";"8,81841813918602";"49,7585131534877";"DADLAND";"0";"14.12.2014";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Nonrod";"06";"4";"32";"007";"050"
"3024660";"24660";"de:06432:24660";"Abzw. Steinau";"Fischbachtal-Steinau Abzweig Steinau";"3484694";"5512517";"8,78658076521669";"49,7490546385056";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Steinau";"06";"4";"32";"007";"060"
"3024946";"24946";"de:06432:24946";"Alte Schule";"Fischbachtal-Steinau Alte Schule";"3485291";"5512275";"8,79487366401431";"49,7468937875204";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Steinau";"06";"4";"32";"007";"060"
"3024944";"24944";"de:06432:24944";"Mühlweg";"Fischbachtal-Steinau Mühlweg";"3485199";"5512050";"8,79360571908128";"49,7448686009378";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Steinau";"06";"4";"32";"007";"060"
"3024945";"24945";"de:06432:24945";"Unterdorf";"Fischbachtal-Steinau Unterdorf";"3485024";"5512466";"8,79116168534539";"49,748604428243";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Fischbachtal";"Steinau";"06";"4";"32";"007";"060"
"3024192";"24192";"de:06432:24192";"Flughafenstraße";"Griesheim Flughafenstraße";"3470476";"5525389";"8,58832095637162";"49,8642502661638";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Griesheim";"Griesheim";"06";"4";"32";"008";"010"
"3015020";"15020";"de:06432:15020";"Hans-Karl-Platz/Am Markt";"Griesheim Hans-Karl-Platz/Am Markt";"3468489";"5524973";"8,56071904630521";"49,8604089847515";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Griesheim";"Griesheim";"06";"4";"32";"008";"010"
"3024360";"24360";"de:06432:24360";"Kantstraße";"Griesheim Kantstraße";"3469406";"5525164";"8,57345684983742";"49,8621737050041";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Griesheim";"Griesheim";"06";"4";"32";"008";"010"
"3024537";"24537";"de:06432:24537";"Platz Bar-le-Duc";"Griesheim Platz Bar-le-Duc";"3468092";"5524908";"8,55520325725097";"49,8598035875095";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Griesheim";"Griesheim";"06";"4";"32";"008";"010"
"3024618";"24618";"de:06432:24618";"Sankt Stephan";"Griesheim Sankt Stephan";"3469832";"5525252";"8,57937467815813";"49,8629864762526";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Griesheim";"Griesheim";"06";"4";"32";"008";"010"
"3016042";"16042";"de:06432:16042";"Schulgasse";"Griesheim Schulgasse";"3467793";"5524844";"8,55105039208343";"49,8592121968948";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Griesheim";"Griesheim";"06";"4";"32";"008";"010"
"3024703";"24703";"de:06432:24703";"Wagenhalle";"Griesheim Wagenhalle";"3468879";"5525054";"8,56613633698494";"49,8611576025999";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Griesheim";"Griesheim";"06";"4";"32";"008";"010"
"3024996";"24996";"de:06432:24996";"Am Schaubacher Berg";"Groß-Bieberau Am Schaubacher Berg";"3487469";"5519168";"8,82487108513581";"49,8089164301078";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3016077";"16077";"de:06432:16077";"Bahnhof";"Groß-Bieberau Bahnhof";"3487539";"5518704";"8,82585849040805";"49,8047462026546";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3024863";"24863";"de:06432:24863";"Biberplatz";"Groß-Bieberau Biberplatz";"3487394";"5518022";"8,82386637906133";"49,7986115032643";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3024955";"24955";"de:06432:24955";"Grundschule";"Groß-Bieberau Grundschule";"3487567";"5517880";"8,82627386791994";"49,7973384350416";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3024257";"24257";"de:06432:24257";"Im Falltor";"Groß-Bieberau Im Falltor";"3487277";"5517659";"8,82225317527107";"49,7953453996691";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3024023";"24023";"de:06432:24023";"Jüdischer Friedhof";"Groß-Bieberau Jüdischer Friedhof";"3487453";"5518925";"8,82465666462679";"49,806731354193";"DADLAND";"0";"15.06.2020";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3024672";"24672";"de:06432:24672";"Katholische Kirche";"Groß-Bieberau Katholische Kirche";"3487997";"5517950";"8,83224416685589";"49,7979765522418";"DADLAND";"0";"17.07.2013";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3024239";"24239";"de:06432:24239";"Marktplatz";"Groß-Bieberau Marktplatz";"3487475";"5518112";"8,82498854797138";"49,7994223661674";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3016078";"16078";"de:06432:16078";"Mitte";"Groß-Bieberau Mitte";"3487731";"5518173";"8,82854247056712";"49,7999760958246";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3016120";"16120";"de:06432:16120";"Schule";"Groß-Bieberau Schule";"3487104";"5518636";"8,81981792060151";"49,8041256302262";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Groß-Bieberau";"06";"4";"32";"009";"010"
"3024043";"24043";"de:06432:24043";"Asbacher Weg";"Groß-Bieberau-Rodau Asbacher Weg";"3484553";"5515891";"8,78449026644958";"49,7793858201942";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Rodau";"06";"4";"32";"009";"020"
"3024588";"24588";"de:06432:24588";"Eckstraße";"Groß-Bieberau-Rodau Eckstraße";"3485200";"5516088";"8,79346589619485";"49,7811733037623";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Bieberau";"Rodau";"06";"4";"32";"009";"020"
"3024732";"24732";"de:06432:24732";"Friedhof";"Groß-Umstadt Dorndiel Friedhof";"3501307";"5525583";"9,01714123708213";"49,8667217606822";"DADLAND";"0";"07.07.2010";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Dorndiel";"06";"4";"32";"010";"010"
"3016163";"16163";"de:06432:16163";"Mitte";"Groß-Umstadt-Dorndiel Mitte";"3501147";"5525466";"9,01491539577457";"49,8656701739452";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Dorndiel";"06";"4";"32";"010";"010"
"3024240";"24240";"de:06432:24240";"Adenauerring";"Groß-Umstadt Adenauerring";"3494543";"5526904";"8,9230393841599";"49,8785746422092";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3015994";"15994";"de:06432:15994";"Am schwarzen Berg";"Groß-Umstadt Am schwarzen Berg";"3495049";"5525271";"8,93010025813137";"49,8638973470185";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3016168";"16168";"de:06432:16168";"Bruchweg";"Groß-Umstadt Bruchweg";"3494809";"5526276";"8,92674865440348";"49,87293090201";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3024573";"24573";"de:06432:24573";"Danziger Straße";"Groß-Umstadt Danziger Straße";"3494226";"5527351";"8,91862232777958";"49,8825904637325";"DADLAND";"0";"14.12.2014";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3016174";"16174";"de:06432:16174";"Ernst-Reuter-Schule";"Groß-Umstadt Ernst-Reuter-Schule";"3494336";"5527304";"8,9201535529942";"49,8821689602612";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3016173";"16173";"de:06432:16173";"Geiersbergschule";"Groß-Umstadt Geiersbergschule";"3495369";"5525842";"8,93454413357098";"49,869033581053";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3024997";"24997";"de:06432:24997";"Goethestraße";"Groß-Umstadt Goethestraße";"3494559";"5525818";"8,92327733145187";"49,8688109586865";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3016166";"16166";"de:06432:16166";"Gruberhof";"Groß-Umstadt Gruberhof";"3495381";"5526174";"8,93470706936515";"49,8720185675194";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3024685";"24685";"de:06432:24685";"Habitzheimer Ruh";"Groß-Umstadt Habitzheimer Ruh";"3494524";"5525037";"8,92280158102995";"49,8617889419267";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3024983";"24983";"de:06432:24983";"Habitzheimer Straße";"Groß-Umstadt Habitzheimer Straße";"3494252";"5525349";"8,91901396108227";"49,8645914648959";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3024242";"24242";"de:06432:24242";"Im Rech";"Groß-Umstadt Im Rech";"3495595";"5525543";"8,93769122876597";"49,8663470925266";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
"3024243";"24243";"de:06432:24243";"Krankenhaus";"Groß-Umstadt Krankenhaus";"3495552";"5525730";"8,93709096811542";"49,8680280239846";"DADLAND";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Darmstadt-Dieburg";"Groß-Umstadt";"Groß-Umstadt";"06";"4";"32";"010";"030"
